race_id,year,round,race_date,race_name,circuit_id,driver_id,driver_code,driver_name,constructor_id,constructor_name,grid_position,finish_position,points,status_id,quali_position,winner,dnf_flag
1118,2023,20,2023-11-05,São Paulo Grand Prix,interlagos,815,perez,Pérez,9,Red Bull,9,4,12.0,1,9.0,0,0
1118,2023,20,2023-11-05,São Paulo Grand Prix,interlagos,840,stroll,Stroll,117,Aston Martin,3,5,10.0,1,3.0,0,0
1118,2023,20,2023-11-05,São Paulo Grand Prix,interlagos,832,sainz,Sainz,6,Ferrari,7,6,8.0,1,8.0,0,0
1118,2023,20,2023-11-05,São Paulo Grand Prix,interlagos,842,gasly,Gasly,214,Alpine F1 Team,15,7,6.0,1,13.0,0,0
1118,2023,20,2023-11-05,São Paulo Grand Prix,interlagos,1,hamilton,Hamilton,131,Mercedes,5,8,4.0,1,5.0,0,0
1118,2023,20,2023-11-05,São Paulo Grand Prix,interlagos,852,tsunoda,Tsunoda,213,AlphaTauri,16,9,2.0,1,16.0,0,0
1118,2023,20,2023-11-05,São Paulo Grand Prix,interlagos,839,ocon,Ocon,214,Alpine F1 Team,14,10,1.0,11,12.0,0,0
1118,2023,20,2023-11-05,São Paulo Grand Prix,interlagos,858,sargeant,Sargeant,3,Williams,19,11,0.0,11,19.0,0,0
1118,2023,20,2023-11-05,São Paulo Grand Prix,interlagos,807,hulkenberg,Hülkenberg,210,Haas F1 Team,11,12,0.0,11,11.0,0,0
1118,2023,20,2023-11-05,São Paulo Grand Prix,interlagos,817,ricciardo,Ricciardo,213,AlphaTauri,17,13,0.0,11,17.0,0,0
1118,2023,20,2023-11-05,São Paulo Grand Prix,interlagos,857,piastri,Piastri,1,McLaren,10,14,0.0,12,10.0,0,0
1118,2023,20,2023-11-05,São Paulo Grand Prix,interlagos,847,russell,Russell,131,Mercedes,8,15,0.0,25,6.0,0,0
1118,2023,20,2023-11-05,São Paulo Grand Prix,interlagos,822,bottas,Bottas,51,Alfa Romeo,18,16,0.0,5,18.0,0,1
1118,2023,20,2023-11-05,São Paulo Grand Prix,interlagos,855,zhou,Zhou,51,Alfa Romeo,20,17,0.0,5,20.0,0,1
1118,2023,20,2023-11-05,São Paulo Grand Prix,interlagos,825,kevin_magnussen,Magnussen,210,Haas F1 Team,12,18,0.0,4,14.0,0,1
1118,2023,20,2023-11-05,São Paulo Grand Prix,interlagos,848,albon,Albon,3,Williams,13,19,0.0,4,15.0,0,1
1118,2023,20,2023-11-05,São Paulo Grand Prix,interlagos,844,leclerc,Leclerc,6,Ferrari,0,20,0.0,5,2.0,0,1
1119,2023,21,2023-11-19,Las Vegas Grand Prix,vegas,830,max_verstappen,Verstappen,9,Red Bull,2,1,25.0,1,3.0,1,0
1119,2023,21,2023-11-19,Las Vegas Grand Prix,vegas,844,leclerc,Leclerc,6,Ferrari,1,2,18.0,1,1.0,0,0
1119,2023,21,2023-11-19,Las Vegas Grand Prix,vegas,815,perez,Pérez,9,Red Bull,11,3,15.0,1,12.0,0,0
1119,2023,21,2023-11-19,Las Vegas Grand Prix,vegas,839,ocon,Ocon,214,Alpine F1 Team,16,4,12.0,1,17.0,0,0
1119,2023,21,2023-11-19,Las Vegas Grand Prix,vegas,840,stroll,Stroll,117,Aston Martin,19,5,10.0,1,14.0,0,0
1119,2023,21,2023-11-19,Las Vegas Grand Prix,vegas,832,sainz,Sainz,6,Ferrari,12,6,8.0,1,2.0,0,0
1119,2023,21,2023-11-19,Las Vegas Grand Prix,vegas,1,hamilton,Hamilton,131,Mercedes,10,7,6.0,1,11.0,0,0
1119,2023,21,2023-11-19,Las Vegas Grand Prix,vegas,847,russell,Russell,131,Mercedes,3,8,4.0,1,4.0,0,0
1119,2023,21,2023-11-19,Las Vegas Grand Prix,vegas,4,alonso,Alonso,117,Aston Martin,9,9,2.0,1,10.0,0,0
1119,2023,21,2023-11-19,Las Vegas Grand Prix,vegas,857,piastri,Piastri,1,McLaren,18,10,2.0,1,19.0,0,0
1119,2023,21,2023-11-19,Las Vegas Grand Prix,vegas,842,gasly,Gasly,214,Alpine F1 Team,4,11,0.0,1,5.0,0,0
1119,2023,21,2023-11-19,Las Vegas Grand Prix,vegas,848,albon,Albon,3,Williams,5,12,0.0,1,6.0,0,0
1119,2023,21,2023-11-19,Las Vegas Grand Prix,vegas,825,kevin_magnussen,Magnussen,210,Haas F1 Team,8,13,0.0,1,9.0,0,0
1119,2023,21,2023-11-19,Las Vegas Grand Prix,vegas,817,ricciardo,Ricciardo,213,AlphaTauri,14,14,0.0,1,15.0,0,0
1119,2023,21,2023-11-19,Las Vegas Grand Prix,vegas,855,zhou,Zhou,51,Alfa Romeo,17,15,0.0,1,18.0,0,0
1119,2023,21,2023-11-19,Las Vegas Grand Prix,vegas,858,sargeant,Sargeant,3,Williams,6,16,0.0,1,7.0,0,1
1119,2023,21,2023-11-19,Las Vegas Grand Prix,vegas,822,bottas,Bottas,51,Alfa Romeo,7,17,0.0,1,8.0,0,1
1119,2023,21,2023-11-19,Las Vegas Grand Prix,vegas,852,tsunoda,Tsunoda,213,AlphaTauri,20,18,0.0,6,20.0,0,1
1119,2023,21,2023-11-19,Las Vegas Grand Prix,vegas,807,hulkenberg,Hülkenberg,210,Haas F1 Team,13,19,0.0,5,13.0,0,1
1119,2023,21,2023-11-19,Las Vegas Grand Prix,vegas,846,norris,Norris,1,McLaren,15,20,0.0,3,16.0,0,1
1120,2023,22,2023-11-26,Abu Dhabi Grand Prix,yas_marina,830,max_verstappen,Verstappen,9,Red Bull,1,1,26.0,1,1.0,1,0
1120,2023,22,2023-11-26,Abu Dhabi Grand Prix,yas_marina,844,leclerc,Leclerc,6,Ferrari,2,2,18.0,1,2.0,0,0
1120,2023,22,2023-11-26,Abu Dhabi Grand Prix,yas_marina,847,russell,Russell,131,Mercedes,4,3,15.0,1,4.0,0,0
1120,2023,22,2023-11-26,Abu Dhabi Grand Prix,yas_marina,815,perez,Pérez,9,Red Bull,9,4,12.0,1,9.0,0,0
1120,2023,22,2023-11-26,Abu Dhabi Grand Prix,yas_marina,846,norris,Norris,1,McLaren,5,5,10.0,1,5.0,0,0
1120,2023,22,2023-11-26,Abu Dhabi Grand Prix,yas_marina,857,piastri,Piastri,1,McLaren,3,6,8.0,1,3.0,0,0
1120,2023,22,2023-11-26,Abu Dhabi Grand Prix,yas_marina,4,alonso,Alonso,117,Aston Martin,7,7,6.0,1,7.0,0,0
1120,2023,22,2023-11-26,Abu Dhabi Grand Prix,yas_marina,852,tsunoda,Tsunoda,213,AlphaTauri,6,8,4.0,1,6.0,0,0
1120,2023,22,2023-11-26,Abu Dhabi Grand Prix,yas_marina,1,hamilton,Hamilton,131,Mercedes,11,9,2.0,1,11.0,0,0
1120,2023,22,2023-11-26,Abu Dhabi Grand Prix,yas_marina,840,stroll,Stroll,117,Aston Martin,13,10,1.0,1,13.0,0,0
1120,2023,22,2023-11-26,Abu Dhabi Grand Prix,yas_marina,817,ricciardo,Ricciardo,213,AlphaTauri,15,11,0.0,1,15.0,0,0
1120,2023,22,2023-11-26,Abu Dhabi Grand Prix,yas_marina,839,ocon,Ocon,214,Alpine F1 Team,12,12,0.0,1,12.0,0,0
1120,2023,22,2023-11-26,Abu Dhabi Grand Prix,yas_marina,842,gasly,Gasly,214,Alpine F1 Team,10,13,0.0,1,10.0,0,0
1120,2023,22,2023-11-26,Abu Dhabi Grand Prix,yas_marina,848,albon,Albon,3,Williams,14,14,0.0,1,14.0,0,0
1120,2023,22,2023-11-26,Abu Dhabi Grand Prix,yas_marina,807,hulkenberg,Hülkenberg,210,Haas F1 Team,8,15,0.0,1,8.0,0,0
1120,2023,22,2023-11-26,Abu Dhabi Grand Prix,yas_marina,858,sargeant,Sargeant,3,Williams,20,16,0.0,1,20.0,0,1
1120,2023,22,2023-11-26,Abu Dhabi Grand Prix,yas_marina,855,zhou,Zhou,51,Alfa Romeo,19,17,0.0,1,19.0,0,1
1120,2023,22,2023-11-26,Abu Dhabi Grand Prix,yas_marina,832,sainz,Sainz,6,Ferrari,16,18,0.0,31,16.0,0,1
1120,2023,22,2023-11-26,Abu Dhabi Grand Prix,yas_marina,822,bottas,Bottas,51,Alfa Romeo,18,19,0.0,11,18.0,0,1
1120,2023,22,2023-11-26,Abu Dhabi Grand Prix,yas_marina,825,kevin_magnussen,Magnussen,210,Haas F1 Team,17,20,0.0,11,17.0,0,1
1121,2024,1,2024-03-02,Bahrain Grand Prix,bahrain,830,max_verstappen,Verstappen,9,Red Bull,1,1,26.0,1,1.0,1,0
1121,2024,1,2024-03-02,Bahrain Grand Prix,bahrain,815,perez,Pérez,9,Red Bull,5,2,18.0,1,5.0,0,0
1121,2024,1,2024-03-02,Bahrain Grand Prix,bahrain,832,sainz,Sainz,6,Ferrari,4,3,15.0,1,4.0,0,0
1121,2024,1,2024-03-02,Bahrain Grand Prix,bahrain,844,leclerc,Leclerc,6,Ferrari,2,4,12.0,1,2.0,0,0
1121,2024,1,2024-03-02,Bahrain Grand Prix,bahrain,847,russell,Russell,131,Mercedes,3,5,10.0,1,3.0,0,0
1121,2024,1,2024-03-02,Bahrain Grand Prix,bahrain,846,norris,Norris,1,McLaren,7,6,8.0,1,7.0,0,0
1121,2024,1,2024-03-02,Bahrain Grand Prix,bahrain,1,hamilton,Hamilton,131,Mercedes,9,7,6.0,1,9.0,0,0
1121,2024,1,2024-03-02,Bahrain Grand Prix,bahrain,857,piastri,Piastri,1,McLaren,8,8,4.0,1,8.0,0,0
1121,2024,1,2024-03-02,Bahrain Grand Prix,bahrain,4,alonso,Alonso,117,Aston Martin,6,9,2.0,1,6.0,0,0
1121,2024,1,2024-03-02,Bahrain Grand Prix,bahrain,840,stroll,Stroll,117,Aston Martin,12,10,1.0,1,12.0,0,0
1121,2024,1,2024-03-02,Bahrain Grand Prix,bahrain,855,zhou,Zhou,15,Sauber,17,11,0.0,11,17.0,0,0
1121,2024,1,2024-03-02,Bahrain Grand Prix,bahrain,825,kevin_magnussen,Magnussen,210,Haas F1 Team,15,12,0.0,11,15.0,0,0
1121,2024,1,2024-03-02,Bahrain Grand Prix,bahrain,817,ricciardo,Ricciardo,215,RB F1 Team,14,13,0.0,11,14.0,0,0
1121,2024,1,2024-03-02,Bahrain Grand Prix,bahrain,852,tsunoda,Tsunoda,215,RB F1 Team,11,14,0.0,11,11.0,0,0
1121,2024,1,2024-03-02,Bahrain Grand Prix,bahrain,848,albon,Albon,3,Williams,13,15,0.0,11,13.0,0,0
1121,2024,1,2024-03-02,Bahrain Grand Prix,bahrain,807,hulkenberg,Hülkenberg,210,Haas F1 Team,10,16,0.0,11,10.0,0,1
1121,2024,1,2024-03-02,Bahrain Grand Prix,bahrain,839,ocon,Ocon,214,Alpine F1 Team,19,17,0.0,11,19.0,0,1
1121,2024,1,2024-03-02,Bahrain Grand Prix,bahrain,842,gasly,Gasly,214,Alpine F1 Team,20,18,0.0,11,20.0,0,1
1121,2024,1,2024-03-02,Bahrain Grand Prix,bahrain,822,bottas,Bottas,15,Sauber,16,19,0.0,11,16.0,0,1
1121,2024,1,2024-03-02,Bahrain Grand Prix,bahrain,858,sargeant,Sargeant,3,Williams,18,20,0.0,12,18.0,0,1
1122,2024,2,2024-03-09,Saudi Arabian Grand Prix,jeddah,830,max_verstappen,Verstappen,9,Red Bull,1,1,25.0,1,1.0,1,0
1122,2024,2,2024-03-09,Saudi Arabian Grand Prix,jeddah,815,perez,Pérez,9,Red Bull,3,2,18.0,1,3.0,0,0
1122,2024,2,2024-03-09,Saudi Arabian Grand Prix,jeddah,844,leclerc,Leclerc,6,Ferrari,2,3,16.0,1,2.0,0,0
1122,2024,2,2024-03-09,Saudi Arabian Grand Prix,jeddah,857,piastri,Piastri,1,McLaren,5,4,12.0,1,5.0,0,0
1122,2024,2,2024-03-09,Saudi Arabian Grand Prix,jeddah,4,alonso,Alonso,117,Aston Martin,4,5,10.0,1,4.0,0,0
1122,2024,2,2024-03-09,Saudi Arabian Grand Prix,jeddah,847,russell,Russell,131,Mercedes,7,6,8.0,1,7.0,0,0
1122,2024,2,2024-03-09,Saudi Arabian Grand Prix,jeddah,860,bearman,Bearman,6,Ferrari,11,7,6.0,1,11.0,0,0
1122,2024,2,2024-03-09,Saudi Arabian Grand Prix,jeddah,846,norris,Norris,1,McLaren,6,8,4.0,1,6.0,0,0
1122,2024,2,2024-03-09,Saudi Arabian Grand Prix,jeddah,1,hamilton,Hamilton,131,Mercedes,8,9,2.0,1,8.0,0,0
1122,2024,2,2024-03-09,Saudi Arabian Grand Prix,jeddah,807,hulkenberg,Hülkenberg,210,Haas F1 Team,15,10,1.0,1,15.0,0,0
1122,2024,2,2024-03-09,Saudi Arabian Grand Prix,jeddah,848,albon,Albon,3,Williams,12,11,0.0,1,12.0,0,0
1122,2024,2,2024-03-09,Saudi Arabian Grand Prix,jeddah,825,kevin_magnussen,Magnussen,210,Haas F1 Team,13,12,0.0,1,13.0,0,0
1122,2024,2,2024-03-09,Saudi Arabian Grand Prix,jeddah,839,ocon,Ocon,214,Alpine F1 Team,17,13,0.0,11,17.0,0,0
1122,2024,2,2024-03-09,Saudi Arabian Grand Prix,jeddah,858,sargeant,Sargeant,3,Williams,19,14,0.0,11,19.0,0,0
1122,2024,2,2024-03-09,Saudi Arabian Grand Prix,jeddah,852,tsunoda,Tsunoda,215,RB F1 Team,9,15,0.0,11,9.0,0,0
1122,2024,2,2024-03-09,Saudi Arabian Grand Prix,jeddah,817,ricciardo,Ricciardo,215,RB F1 Team,14,16,0.0,11,14.0,0,1
1122,2024,2,2024-03-09,Saudi Arabian Grand Prix,jeddah,822,bottas,Bottas,15,Sauber,16,17,0.0,11,16.0,0,1
1122,2024,2,2024-03-09,Saudi Arabian Grand Prix,jeddah,855,zhou,Zhou,15,Sauber,20,18,0.0,11,20.0,0,1
1122,2024,2,2024-03-09,Saudi Arabian Grand Prix,jeddah,840,stroll,Stroll,117,Aston Martin,10,19,0.0,3,10.0,0,1
1122,2024,2,2024-03-09,Saudi Arabian Grand Prix,jeddah,842,gasly,Gasly,214,Alpine F1 Team,18,20,0.0,6,18.0,0,1
1123,2024,3,2024-03-24,Australian Grand Prix,albert_park,832,sainz,Sainz,6,Ferrari,2,1,25.0,1,2.0,1,0
1123,2024,3,2024-03-24,Australian Grand Prix,albert_park,844,leclerc,Leclerc,6,Ferrari,4,2,19.0,1,5.0,0,0
1123,2024,3,2024-03-24,Australian Grand Prix,albert_park,846,norris,Norris,1,McLaren,3,3,15.0,1,4.0,0,0
1123,2024,3,2024-03-24,Australian Grand Prix,albert_park,857,piastri,Piastri,1,McLaren,5,4,12.0,1,6.0,0,0
1123,2024,3,2024-03-24,Australian Grand Prix,albert_park,815,perez,Pérez,9,Red Bull,6,5,10.0,1,3.0,0,0
1123,2024,3,2024-03-24,Australian Grand Prix,albert_park,840,stroll,Stroll,117,Aston Martin,9,6,8.0,1,9.0,0,0
1123,2024,3,2024-03-24,Australian Grand Prix,albert_park,852,tsunoda,Tsunoda,215,RB F1 Team,8,7,6.0,1,8.0,0,0
1123,2024,3,2024-03-24,Australian Grand Prix,albert_park,4,alonso,Alonso,117,Aston Martin,10,8,4.0,1,10.0,0,0
1123,2024,3,2024-03-24,Australian Grand Prix,albert_park,807,hulkenberg,Hülkenberg,210,Haas F1 Team,16,9,2.0,1,16.0,0,0
1123,2024,3,2024-03-24,Australian Grand Prix,albert_park,825,kevin_magnussen,Magnussen,210,Haas F1 Team,14,10,1.0,11,14.0,0,0
1123,2024,3,2024-03-24,Australian Grand Prix,albert_park,848,albon,Albon,3,Williams,12,11,0.0,11,12.0,0,0
1123,2024,3,2024-03-24,Australian Grand Prix,albert_park,817,ricciardo,Ricciardo,215,RB F1 Team,18,12,0.0,11,18.0,0,0
1123,2024,3,2024-03-24,Australian Grand Prix,albert_park,842,gasly,Gasly,214,Alpine F1 Team,17,13,0.0,11,17.0,0,0
1123,2024,3,2024-03-24,Australian Grand Prix,albert_park,822,bottas,Bottas,15,Sauber,13,14,0.0,11,13.0,0,0
1123,2024,3,2024-03-24,Australian Grand Prix,albert_park,855,zhou,Zhou,15,Sauber,19,15,0.0,11,19.0,0,0
1123,2024,3,2024-03-24,Australian Grand Prix,albert_park,839,ocon,Ocon,214,Alpine F1 Team,15,16,0.0,11,15.0,0,1
1123,2024,3,2024-03-24,Australian Grand Prix,albert_park,847,russell,Russell,131,Mercedes,7,17,0.0,3,7.0,0,1
1123,2024,3,2024-03-24,Australian Grand Prix,albert_park,1,hamilton,Hamilton,131,Mercedes,11,18,0.0,5,11.0,0,1
1123,2024,3,2024-03-24,Australian Grand Prix,albert_park,830,max_verstappen,Verstappen,9,Red Bull,1,19,0.0,23,1.0,0,1
1124,2024,4,2024-04-07,Japanese Grand Prix,suzuka,830,max_verstappen,Verstappen,9,Red Bull,1,1,26.0,1,1.0,1,0
1124,2024,4,2024-04-07,Japanese Grand Prix,suzuka,815,perez,Pérez,9,Red Bull,2,2,18.0,1,2.0,0,0
1124,2024,4,2024-04-07,Japanese Grand Prix,suzuka,832,sainz,Sainz,6,Ferrari,4,3,15.0,1,4.0,0,0
1124,2024,4,2024-04-07,Japanese Grand Prix,suzuka,844,leclerc,Leclerc,6,Ferrari,8,4,12.0,1,8.0,0,0
1124,2024,4,2024-04-07,Japanese Grand Prix,suzuka,846,norris,Norris,1,McLaren,3,5,10.0,1,3.0,0,0
1124,2024,4,2024-04-07,Japanese Grand Prix,suzuka,4,alonso,Alonso,117,Aston Martin,5,6,8.0,1,5.0,0,0
1124,2024,4,2024-04-07,Japanese Grand Prix,suzuka,847,russell,Russell,131,Mercedes,9,7,6.0,1,9.0,0,0
1124,2024,4,2024-04-07,Japanese Grand Prix,suzuka,857,piastri,Piastri,1,McLaren,6,8,4.0,1,6.0,0,0
1124,2024,4,2024-04-07,Japanese Grand Prix,suzuka,1,hamilton,Hamilton,131,Mercedes,7,9,2.0,1,7.0,0,0
1124,2024,4,2024-04-07,Japanese Grand Prix,suzuka,852,tsunoda,Tsunoda,215,RB F1 Team,10,10,1.0,11,10.0,0,0
1124,2024,4,2024-04-07,Japanese Grand Prix,suzuka,807,hulkenberg,Hülkenberg,210,Haas F1 Team,12,11,0.0,11,12.0,0,0
1124,2024,4,2024-04-07,Japanese Grand Prix,suzuka,840,stroll,Stroll,117,Aston Martin,16,12,0.0,11,16.0,0,0
1124,2024,4,2024-04-07,Japanese Grand Prix,suzuka,825,kevin_magnussen,Magnussen,210,Haas F1 Team,18,13,0.0,11,18.0,0,0
1124,2024,4,2024-04-07,Japanese Grand Prix,suzuka,822,bottas,Bottas,15,Sauber,13,14,0.0,11,13.0,0,0
1124,2024,4,2024-04-07,Japanese Grand Prix,suzuka,839,ocon,Ocon,214,Alpine F1 Team,15,15,0.0,11,15.0,0,0
1124,2024,4,2024-04-07,Japanese Grand Prix,suzuka,842,gasly,Gasly,214,Alpine F1 Team,17,16,0.0,11,17.0,0,1
1124,2024,4,2024-04-07,Japanese Grand Prix,suzuka,858,sargeant,Sargeant,3,Williams,19,17,0.0,11,19.0,0,1
1124,2024,4,2024-04-07,Japanese Grand Prix,suzuka,855,zhou,Zhou,15,Sauber,20,18,0.0,6,20.0,0,1
1124,2024,4,2024-04-07,Japanese Grand Prix,suzuka,817,ricciardo,Ricciardo,215,RB F1 Team,11,19,0.0,3,11.0,0,1
1124,2024,4,2024-04-07,Japanese Grand Prix,suzuka,848,albon,Albon,3,Williams,14,20,0.0,3,14.0,0,1
1125,2024,5,2024-04-21,Chinese Grand Prix,shanghai,830,max_verstappen,Verstappen,9,Red Bull,1,1,25.0,1,1.0,1,0
1125,2024,5,2024-04-21,Chinese Grand Prix,shanghai,846,norris,Norris,1,McLaren,4,2,18.0,1,4.0,0,0
1125,2024,5,2024-04-21,Chinese Grand Prix,shanghai,815,perez,Pérez,9,Red Bull,2,3,15.0,1,2.0,0,0
1125,2024,5,2024-04-21,Chinese Grand Prix,shanghai,844,leclerc,Leclerc,6,Ferrari,6,4,12.0,1,6.0,0,0
1125,2024,5,2024-04-21,Chinese Grand Prix,shanghai,832,sainz,Sainz,6,Ferrari,7,5,10.0,1,7.0,0,0
1125,2024,5,2024-04-21,Chinese Grand Prix,shanghai,847,russell,Russell,131,Mercedes,8,6,8.0,1,8.0,0,0
1125,2024,5,2024-04-21,Chinese Grand Prix,shanghai,4,alonso,Alonso,117,Aston Martin,3,7,7.0,1,3.0,0,0
1125,2024,5,2024-04-21,Chinese Grand Prix,shanghai,857,piastri,Piastri,1,McLaren,5,8,4.0,1,5.0,0,0
1125,2024,5,2024-04-21,Chinese Grand Prix,shanghai,1,hamilton,Hamilton,131,Mercedes,18,9,2.0,1,18.0,0,0
1125,2024,5,2024-04-21,Chinese Grand Prix,shanghai,807,hulkenberg,Hülkenberg,210,Haas F1 Team,9,10,1.0,1,9.0,0,0
1125,2024,5,2024-04-21,Chinese Grand Prix,shanghai,839,ocon,Ocon,214,Alpine F1 Team,13,11,0.0,1,13.0,0,0
1125,2024,5,2024-04-21,Chinese Grand Prix,shanghai,848,albon,Albon,3,Williams,14,12,0.0,1,14.0,0,0
1125,2024,5,2024-04-21,Chinese Grand Prix,shanghai,842,gasly,Gasly,214,Alpine F1 Team,15,13,0.0,1,15.0,0,0
1125,2024,5,2024-04-21,Chinese Grand Prix,shanghai,855,zhou,Zhou,15,Sauber,16,14,0.0,1,16.0,0,0
1125,2024,5,2024-04-21,Chinese Grand Prix,shanghai,840,stroll,Stroll,117,Aston Martin,11,15,0.0,1,11.0,0,0
1125,2024,5,2024-04-21,Chinese Grand Prix,shanghai,825,kevin_magnussen,Magnussen,210,Haas F1 Team,17,16,0.0,1,17.0,0,1
1125,2024,5,2024-04-21,Chinese Grand Prix,shanghai,858,sargeant,Sargeant,3,Williams,20,17,0.0,1,20.0,0,1
1125,2024,5,2024-04-21,Chinese Grand Prix,shanghai,817,ricciardo,Ricciardo,215,RB F1 Team,12,18,0.0,31,12.0,0,1
1125,2024,5,2024-04-21,Chinese Grand Prix,shanghai,852,tsunoda,Tsunoda,215,RB F1 Team,19,19,0.0,31,19.0,0,1
1125,2024,5,2024-04-21,Chinese Grand Prix,shanghai,822,bottas,Bottas,15,Sauber,10,20,0.0,31,10.0,0,1
1126,2024,6,2024-05-05,Miami Grand Prix,miami,846,norris,Norris,1,McLaren,5,1,25.0,1,5.0,1,0
1126,2024,6,2024-05-05,Miami Grand Prix,miami,830,max_verstappen,Verstappen,9,Red Bull,1,2,18.0,1,1.0,0,0
1126,2024,6,2024-05-05,Miami Grand Prix,miami,844,leclerc,Leclerc,6,Ferrari,2,3,15.0,1,2.0,0,0
1126,2024,6,2024-05-05,Miami Grand Prix,miami,815,perez,Pérez,9,Red Bull,4,4,12.0,1,4.0,0,0
1126,2024,6,2024-05-05,Miami Grand Prix,miami,832,sainz,Sainz,6,Ferrari,3,5,10.0,1,3.0,0,0
1126,2024,6,2024-05-05,Miami Grand Prix,miami,1,hamilton,Hamilton,131,Mercedes,8,6,8.0,1,8.0,0,0
1126,2024,6,2024-05-05,Miami Grand Prix,miami,852,tsunoda,Tsunoda,215,RB F1 Team,10,7,6.0,1,10.0,0,0
1126,2024,6,2024-05-05,Miami Grand Prix,miami,847,russell,Russell,131,Mercedes,7,8,4.0,1,7.0,0,0
1126,2024,6,2024-05-05,Miami Grand Prix,miami,4,alonso,Alonso,117,Aston Martin,15,9,2.0,1,15.0,0,0
1126,2024,6,2024-05-05,Miami Grand Prix,miami,839,ocon,Ocon,214,Alpine F1 Team,13,10,1.0,1,13.0,0,0
1126,2024,6,2024-05-05,Miami Grand Prix,miami,807,hulkenberg,Hülkenberg,210,Haas F1 Team,9,11,0.0,1,9.0,0,0
1126,2024,6,2024-05-05,Miami Grand Prix,miami,842,gasly,Gasly,214,Alpine F1 Team,12,12,0.0,1,12.0,0,0
1126,2024,6,2024-05-05,Miami Grand Prix,miami,857,piastri,Piastri,1,McLaren,6,13,0.0,1,6.0,0,0
1126,2024,6,2024-05-05,Miami Grand Prix,miami,855,zhou,Zhou,15,Sauber,19,14,0.0,1,20.0,0,0
1126,2024,6,2024-05-05,Miami Grand Prix,miami,817,ricciardo,Ricciardo,215,RB F1 Team,20,15,0.0,1,18.0,0,0
1126,2024,6,2024-05-05,Miami Grand Prix,miami,822,bottas,Bottas,15,Sauber,16,16,0.0,1,16.0,0,1
1126,2024,6,2024-05-05,Miami Grand Prix,miami,840,stroll,Stroll,117,Aston Martin,11,17,0.0,1,11.0,0,1
1126,2024,6,2024-05-05,Miami Grand Prix,miami,848,albon,Albon,3,Williams,14,18,0.0,1,14.0,0,1
1126,2024,6,2024-05-05,Miami Grand Prix,miami,825,kevin_magnussen,Magnussen,210,Haas F1 Team,18,19,0.0,1,19.0,0,1
1126,2024,6,2024-05-05,Miami Grand Prix,miami,858,sargeant,Sargeant,3,Williams,17,20,0.0,4,17.0,0,1
1127,2024,7,2024-05-19,Emilia Romagna Grand Prix,imola,830,max_verstappen,Verstappen,9,Red Bull,1,1,25.0,1,1.0,1,0
1127,2024,7,2024-05-19,Emilia Romagna Grand Prix,imola,846,norris,Norris,1,McLaren,2,2,18.0,1,3.0,0,0
1127,2024,7,2024-05-19,Emilia Romagna Grand Prix,imola,844,leclerc,Leclerc,6,Ferrari,3,3,15.0,1,4.0,0,0
1127,2024,7,2024-05-19,Emilia Romagna Grand Prix,imola,857,piastri,Piastri,1,McLaren,5,4,12.0,1,2.0,0,0
1127,2024,7,2024-05-19,Emilia Romagna Grand Prix,imola,832,sainz,Sainz,6,Ferrari,4,5,10.0,1,5.0,0,0
1127,2024,7,2024-05-19,Emilia Romagna Grand Prix,imola,1,hamilton,Hamilton,131,Mercedes,8,6,8.0,1,8.0,0,0
1127,2024,7,2024-05-19,Emilia Romagna Grand Prix,imola,847,russell,Russell,131,Mercedes,6,7,7.0,1,6.0,0,0
1127,2024,7,2024-05-19,Emilia Romagna Grand Prix,imola,815,perez,Pérez,9,Red Bull,11,8,4.0,1,11.0,0,0
1127,2024,7,2024-05-19,Emilia Romagna Grand Prix,imola,840,stroll,Stroll,117,Aston Martin,13,9,2.0,1,13.0,0,0
1127,2024,7,2024-05-19,Emilia Romagna Grand Prix,imola,852,tsunoda,Tsunoda,215,RB F1 Team,7,10,1.0,11,7.0,0,0
1127,2024,7,2024-05-19,Emilia Romagna Grand Prix,imola,807,hulkenberg,Hülkenberg,210,Haas F1 Team,10,11,0.0,11,10.0,0,0
1127,2024,7,2024-05-19,Emilia Romagna Grand Prix,imola,825,kevin_magnussen,Magnussen,210,Haas F1 Team,18,12,0.0,11,18.0,0,0
1127,2024,7,2024-05-19,Emilia Romagna Grand Prix,imola,817,ricciardo,Ricciardo,215,RB F1 Team,9,13,0.0,11,9.0,0,0
1127,2024,7,2024-05-19,Emilia Romagna Grand Prix,imola,839,ocon,Ocon,214,Alpine F1 Team,12,14,0.0,11,12.0,0,0
1127,2024,7,2024-05-19,Emilia Romagna Grand Prix,imola,855,zhou,Zhou,15,Sauber,17,15,0.0,11,17.0,0,0
1127,2024,7,2024-05-19,Emilia Romagna Grand Prix,imola,842,gasly,Gasly,214,Alpine F1 Team,15,16,0.0,11,15.0,0,1
1127,2024,7,2024-05-19,Emilia Romagna Grand Prix,imola,858,sargeant,Sargeant,3,Williams,19,17,0.0,11,20.0,0,1
1127,2024,7,2024-05-19,Emilia Romagna Grand Prix,imola,822,bottas,Bottas,15,Sauber,16,18,0.0,11,16.0,0,1
1127,2024,7,2024-05-19,Emilia Romagna Grand Prix,imola,4,alonso,Alonso,117,Aston Martin,20,19,0.0,11,19.0,0,1
1127,2024,7,2024-05-19,Emilia Romagna Grand Prix,imola,848,albon,Albon,3,Williams,14,20,0.0,31,14.0,0,1
